pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,1620.181572,652.398249,NaN,NaN
NaN,NaN,1620.030000,651.920000,NaN,NaN
1545.702786,353.804158,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
1546.030000,353.940000,NaN,NaN,NaN,NaN
1543.120000,356.050000,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,1548.990318,395.505463
NaN,NaN,NaN,NaN,1549.160000,395.930000
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
1545.702786,353.804158,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
1545.970000,354.090000,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
1545.702786,353.804158,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
1545.930000,354.050000,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,1620.181572,652.398249,NaN,NaN
NaN,NaN,1619.950000,652.020000,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
1543.357143,355.763158,NaN,NaN,NaN,NaN
1542.880000,355.930000,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
1545.702786,353.804158,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,1548.990318,395.505463
1545.910000,354.020000,NaN,NaN,1548.660000,396.060000
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
1545.702786,353.804158,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
1546.020000,353.960000,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,1620.181572,652.398249,NaN,NaN
NaN,NaN,1619.980000,651.960000,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
1543.357143,355.763158,NaN,NaN,NaN,NaN
1543.050000,356.050000,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
1545.702786,353.804158,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
1546.000000,354.140000,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,1548.990318,395.505463
NaN,NaN,NaN,NaN,1549.210000,396.090000
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
1545.702786,353.804158,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
1545.970000,353.980000,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
1544.129660,355.379650,NaN,NaN,NaN,NaN
1544.150000,355.050000,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,1620.181572,652.398249,NaN,NaN
NaN,NaN,1620.120000,651.910000,NaN,NaN
NaN,NaN,1620.181572,652.398249,NaN,NaN
1545.702786,353.804158,1619.920000,652.180000,NaN,NaN
1543.357143,355.763158,1620.181572,652.398249,NaN,NaN
1546.110000,353.990000,1620.200000,651.910000,NaN,NaN
NaN,NaN,1620.181572,652.398249,NaN,NaN
NaN,NaN,1619.960000,651.970000,NaN,NaN
NaN,NaN,1620.181572,652.398249,NaN,NaN
NaN,NaN,1620.070000,652.110000,NaN,NaN
NaN,NaN,1620.181572,652.398249,NaN,NaN
NaN,NaN,1620.100000,652.290000,NaN,NaN
NaN,NaN,1620.181572,652.398249,NaN,NaN
NaN,NaN,1620.020000,652.020000,NaN,NaN
NaN,NaN,1620.181572,652.398249,NaN,NaN
NaN,NaN,1620.050000,652.140000,NaN,NaN
NaN,NaN,1620.181572,652.398249,NaN,NaN
NaN,NaN,1619.990000,651.720000,NaN,NaN
NaN,NaN,1620.181572,652.398249,1548.990318,395.505463
NaN,NaN,1619.980000,652.060000,1549.010000,395.990000
NaN,NaN,1620.070000,651.990000,1548.980000,396.000000
NaN,NaN,1619.950000,652.030000,1549.010000,395.980000
NaN,NaN,1619.970000,652.130000,1548.950000,396.030000
NaN,NaN,1620.170000,651.920000,1549.000000,396.070000
NaN,NaN,1619.920000,652.060000,1548.940000,395.990000
1545.702786,353.804158,1620.110000,652.030000,1549.110000,395.950000
NaN,NaN,1620.010000,651.990000,1548.950000,396.050000
1546.070000,353.950000,1619.840000,651.990000,1549.060000,395.940000
NaN,NaN,1620.050000,651.940000,1549.160000,396.100000
NaN,NaN,1620.050000,651.910000,1548.860000,395.930000
NaN,NaN,1619.930000,652.240000,1549.080000,395.930000
NaN,NaN,1620.030000,651.880000,1548.900000,396.020000
NaN,NaN,1619.980000,651.950000,1549.080000,396.020000
NaN,NaN,1619.940000,652.040000,1548.880000,395.990000
NaN,NaN,1620.010000,652.030000,1548.960000,396.010000
NaN,NaN,1620.030000,652.090000,1549.010000,396.030000
NaN,NaN,1619.910000,651.940000,1548.970000,395.990000
NaN,NaN,1619.980000,652.040000,1549.080000,395.950000
NaN,NaN,1620.050000,651.990000,1549.020000,396.050000
NaN,NaN,1620.000000,652.080000,1548.970000,396.000000
NaN,NaN,1620.010000,651.900000,1549.000000,395.930000
NaN,NaN,1620.010000,651.990000,1548.980000,396.060000
NaN,NaN,1619.970000,651.910000,1548.990000,396.030000
NaN,NaN,1619.970000,651.890000,1548.990000,396.050000
NaN,NaN,1620.040000,652.170000,1548.970000,395.960000
NaN,NaN,1620.000000,652.170000,1549.200000,396.020000
1543.357143,355.763158,1620.010000,651.850000,1548.990000,395.980000
1545.702786,353.804158,1619.970000,652.130000,1548.970000,396.010000
1543.020000,355.920000,1620.140000,651.920000,1549.030000,395.970000
1545.850000,354.010000,1619.930000,651.780000,1548.940000,395.980000
1543.070000,356.010000,1620.080000,652.100000,1548.950000,396.020000
1542.920000,355.970000,1619.880000,651.980000,1549.010000,396.020000
1543.040000,355.980000,1620.110000,652.000000,1549.000000,396.020000
1542.990000,356.030000,1619.940000,652.160000,1548.990000,395.990000
1543.020000,356.060000,1620.020000,651.900000,1549.010000,396.000000
1543.210000,356.110000,1619.930000,652.090000,1548.870000,396.020000
1542.830000,355.890000,1619.970000,652.100000,1549.110000,395.960000
1542.980000,355.990000,1620.010000,651.850000,1549.020000,396.000000
1543.030000,356.000000,1619.990000,651.870000,1548.970000,396.020000
1542.990000,356.040000,1620.000000,652.110000,1548.990000,396.000000
1543.040000,355.930000,1619.990000,652.030000,1548.930000,396.000000
1542.980000,355.980000,1619.950000,651.870000,1549.140000,395.970000
1543.010000,355.980000,1620.190000,652.060000,1549.120000,396.010000
1542.990000,356.030000,1620.010000,652.030000,1548.990000,396.010000
1543.060000,355.920000,1619.960000,652.040000,1549.030000,396.000000
1542.980000,356.120000,1620.070000,651.900000,1548.890000,396.020000
1543.050000,356.020000,1619.910000,652.180000,1548.900000,396.060000
1542.910000,356.020000,1619.990000,651.950000,1549.080000,395.960000
1543.090000,356.060000,1620.020000,651.970000,1549.180000,396.000000
1542.760000,355.930000,1619.970000,651.980000,1548.830000,395.990000
1542.800000,355.920000,1620.090000,651.960000,1548.900000,395.990000
1542.800000,355.920000,1619.890000,651.920000,1548.250000,395.990000
1541.000000,356.110000,1620.020000,652.100000,1547.240000,396.110000
1542.556534,355.379650,1619.810000,651.920000,1546.010000,396.140000
1541.560000,357.730000,1619.840000,651.940000,1544.570000,396.150000
1537.837157,356.955142,1619.950000,652.150000,1543.430000,396.050000
1537.900000,358.800000,1619.890000,651.900000,1541.330000,395.990000
1534.060000,357.940000,1619.840000,652.000000,1540.792481,396.320005
1533.390000,359.620000,1619.670000,651.920000,1538.980000,396.890000
1528.398402,356.955142,1619.960000,651.850000,1536.720000,397.240000
1526.850000,360.800000,1619.700000,652.020000,1534.460000,397.960000
1521.970000,357.580000,1616.712737,653.185996,1531.610000,398.850000
1520.600000,361.980000,1616.230000,653.140000,1528.970000,400.010000
1515.350000,359.510000,1615.180000,652.890000,1525.860000,400.880000
1512.970000,363.970000,1614.200000,653.100000,1522.680000,402.030000
1506.690000,361.510000,1614.631436,653.185996,1519.550000,402.880000
1501.655264,364.832604,1614.810000,652.620000,1516.830000,403.800000
1503.228390,367.983589,1613.243902,650.035011,1511.926901,402.370917
NaN,NaN,1611.600000,649.070000,1508.720000,401.260000
1492.216510,366.408096,1610.468835,649.247265,1505.709700,402.875160
NaN,NaN,1608.560000,648.170000,1503.030000,403.620000
1482.777755,363.257112,1605.612466,646.884026,1499.048412,403.379403
NaN,NaN,1603.730000,646.700000,1496.140000,402.990000
1478.058378,363.257112,1602.837398,646.884026,1493.275296,402.370917
NaN,NaN,1600.920000,646.690000,1490.180000,401.930000
1470.192749,363.257112,1597.981030,647.671772,1487.946266,403.379403
NaN,NaN,1595.490000,648.170000,1485.800000,403.810000
1462.327120,363.257112,1592.210000,648.120000,1483.061322,403.883645
NaN,NaN,1589.310000,648.100000,1480.400000,403.970000
1462.327120,363.257112,1585.920000,647.840000,1477.288206,403.379403
NaN,NaN,1582.550000,648.180000,1474.460000,402.830000
1459.180868,364.832604,1579.740000,648.420000,1473.291433,403.883645
NaN,NaN,1576.420000,648.610000,1471.515090,400.353946
1456.034617,364.832604,1572.520000,649.440000,1469.294661,401.866674
NaN,NaN,1568.850000,649.720000,1466.186060,400.858189
1451.315240,366.408096,1562.598916,650.822757,1463.077459,400.353946
NaN,NaN,1557.430000,652.390000,1461.066644,398.405789
1443.449611,366.408096,1552.070000,652.580000,1459.290300,398.629897
NaN,NaN,1547.260000,653.920000,1457.119214,398.854004
1435.583982,364.832604,1542.010000,654.980000,1455.342871,399.526328
NaN,NaN,1536.960000,655.950000,1453.369156,399.302220
1430.864605,363.257112,1531.660000,657.410000,1451.198070,399.078112
NaN,NaN,1526.100000,658.090000,1450.605955,399.526328
1427.718353,364.832604,1518.891599,661.063457,1449.224355,399.750436
NaN,NaN,1512.647696,661.851204,1446.855897,399.750436
1421.425850,367.983589,1509.178862,662.638950,1444.684811,400.422760
NaN,NaN,1502.900000,664.470000,1442.316353,400.422760
1415.133347,366.408096,1496.910000,665.060000,1440.342638,400.422760
NaN,NaN,1490.540000,666.700000,1438.368923,402.215622
1410.413970,366.408096,1481.428184,668.153173,1437.579437,401.095083
NaN,NaN,1473.020000,669.450000,1434.816237,401.319191
1407.267718,366.408096,1466.859079,671.304158,1434.026751,402.215622
NaN,NaN,1459.960000,671.870000,1430.868807,402.663838
1404.121467,367.983589,1452.910000,673.420000,1427.513492,402.663838
NaN,NaN,1445.940000,673.530000,1426.131891,403.336162
1399.402089,367.983589,1438.930000,674.740000,1423.368691,404.232593
NaN,NaN,1431.700000,676.050000,1421.987090,405.353133
1394.682712,367.983589,1423.151762,676.030635,1418.829146,406.249564
NaN,NaN,1415.040000,676.520000,1416.065946,407.594211
1388.390209,367.983589,1406.910000,677.870000,1413.539609,400.804052
NaN,NaN,1399.080000,679.010000,1410.628582,402.220635
1382.097706,367.983589,1390.940000,679.620000,1406.262043,402.692829
NaN,NaN,1384.300813,680.757112,1402.218045,403.330658
1374.232077,375.861050,1376.680000,681.820000,1398.275068,403.330658
NaN,NaN,1369.110000,683.030000,1395.317835,403.703750
1367.939574,372.710066,1361.870000,683.670000,1391.703439,404.823026
NaN,NaN,1354.800000,684.540000,1388.417624,406.688485
1361.647071,377.436543,1347.700000,685.770000,1383.488902,407.434669
NaN,NaN,1337.818428,685.483589,1379.545925,406.688485
1350.635190,380.587527,1333.655827,685.483589,1375.602948,405.942301
NaN,NaN,1335.043360,686.271335,1370.345644,405.942301
1342.769562,382.163020,1335.737127,686.271335,1363.774015,406.315393
NaN,NaN,1332.962060,685.483589,1358.188130,405.196118
1333.330807,382.163020,1332.962060,685.483589,1356.545223,405.196118
NaN,NaN,1332.962060,685.483589,1353.916572,403.703750
1325.465178,383.738512,1332.268293,685.483589,1349.316431,403.703750
NaN,NaN,1331.574526,685.483589,1344.716291,403.703750
1317.599549,379.012035,1330.186992,684.695842,1341.759058,404.076842
NaN,NaN,1330.186992,684.695842,1340.773313,405.569209
1311.307046,379.012035,1329.493225,684.695842,1338.801825,405.942301
NaN,NaN,1329.493225,683.908096,1335.187429,406.315393
1306.587669,382.163020,1329.493225,683.908096,1333.544521,407.061577
NaN,NaN,1328.105691,683.908096,1331.244451,408.553944
1303.291274,379.422319,1328.105691,683.908096,1328.615800,408.180852
NaN,NaN,1327.411924,683.908096,1327.301474,407.434669
1296.998771,380.472648,1326.718157,683.908096,1324.015659,408.180852
NaN,NaN,1326.718157,683.908096,1322.044171,407.434669
1290.706268,380.472648,1326.718157,683.908096,1320.401263,408.180852
NaN,NaN,1326.718157,683.908096,1317.772612,408.927036
1289.657517,380.472648,1326.718157,683.908096,1315.143960,409.673220
NaN,NaN,1326.718157,683.908096,1312.843890,410.419403
1282.316264,381.522976,1326.024390,683.908096,1309.229494,410.792495
NaN,NaN,1326.024390,683.908096,1306.929424,410.046311
1280.218763,381.522976,1325.330623,683.120350,1305.286516,410.419403
NaN,NaN,1324.636856,683.120350,1305.286516,409.673220
1279.170012,381.522976,1324.636856,683.120350,1301.343539,410.046311
NaN,NaN,1324.636856,683.120350,1297.400561,410.046311
1276.023761,381.522976,1324.636856,683.120350,1297.071980,411.165587
NaN,NaN,1324.636856,683.120350,1294.771910,413.031046
1270.780008,383.623632,1323.943089,683.120350,1293.129003,414.150322
NaN,NaN,1323.943089,683.120350,1291.814677,414.150322
1265.536256,383.623632,1323.943089,683.120350,1290.171769,414.523414
NaN,NaN,1323.943089,683.120350,1286.885955,414.896505
1264.487505,382.573304,1323.943089,683.120350,1283.271559,413.777230
NaN,NaN,1323.943089,683.120350,1280.971489,414.150322
1260.292503,382.573304,1323.943089,683.120350,1278.342837,416.388873
NaN,NaN,1323.943089,682.332604,1277.685674,417.508148
1257.146252,386.774617,1323.249322,682.332604,1277.028511,419.373607
NaN,NaN,1322.555556,682.332604,1271.771208,420.119791
1251.902499,386.774617,1321.861789,682.332604,1267.499649,420.492883
NaN,NaN,1321.168022,682.332604,1264.870997,421.612158
1247.707497,385.724289,1320.474255,681.544858,1262.242346,422.358342
NaN,NaN,1320.474255,681.544858,1258.956531,422.358342
1241.414994,385.724289,1320.474255,681.544858,1255.999298,422.731434
NaN,NaN,1319.780488,681.544858,1251.727739,423.850710
1235.122491,386.774617,1318.612466,680.838074,1248.441925,423.477618
NaN,NaN,1317.687444,680.312910,1246.141855,424.596893
1228.829988,386.774617,1317.224932,680.312910,1240.884551,426.835444
NaN,NaN,1316.762421,679.787746,1236.612992,428.700903
1220.439984,393.076586,1314.912376,679.787746,1232.670015,428.327812
NaN,NaN,1314.912376,679.262582,1227.412712,429.447087
1209.952478,396.227571,1314.912376,679.262582,1222.155408,429.820179
NaN,NaN,1313.524842,678.737418,1215.255198,430.939454
1200.513724,399.378556,1313.062331,678.212254,1210.655058,430.939454
NaN,NaN,1311.212285,676.636761,1205.397754,431.685638
1188.977468,398.328228,1307.974706,675.586433,1199.811870,432.804914
NaN,NaN,1305.199639,674.010941,1197.511799,432.431822
1181.636215,398.328228,1301.962060,671.385120,1193.897403,429.820179
NaN,NaN,1300.112014,670.859956,1189.954426,429.447087
1176.392462,394.126915,1298.261969,670.334792,1187.325774,429.447087
NaN,NaN,1295.486902,670.859956,1184.039960,429.073995
1164.856206,395.177243,1292.249322,669.809628,1178.454075,428.700903
NaN,NaN,1289.936766,669.284464,1177.468331,426.835444
1156.466202,394.126915,1286.699187,668.234136,1173.853935,426.462352
NaN,NaN,1281.149051,668.759300,1169.582376,426.462352
1152.271200,389.925602,1278.836495,668.234136,1164.982235,427.581628
NaN,NaN,1274.673893,668.234136,1162.681522,425.721347
1145.978697,392.026258,1270.511292,668.759300,1159.468725,426.716258
NaN,NaN,1266.348690,670.334792,1157.132146,426.384621
1140.734945,395.177243,1262.648600,671.910284,1153.627277,426.384621
NaN,NaN,1258.948509,672.435449,1152.751060,428.042807
1133.393691,394.126915,1253.398374,672.435449,1149.246191,427.047895
NaN,NaN,1247.848238,674.010941,1147.201684,428.374444
1129.198689,394.126915,1241.835592,676.111597,1146.909612,428.042807
NaN,NaN,1237.210479,677.161926,1144.865105,428.042807
1123.954937,395.177243,1231.900000,677.970000,1142.236453,427.711170
NaN,NaN,1226.830000,679.230000,1139.315729,425.721347
1118.711184,398.328228,1221.750000,680.040000,1136.979150,426.052984
NaN,NaN,1213.159892,682.413567,1135.518788,426.384621
1116.613683,396.227571,1206.660000,683.140000,1134.058426,426.384621
NaN,NaN,1200.030000,683.950000,1131.137702,426.052984
1112.418681,396.227571,1193.050000,685.680000,1128.801123,426.716258
NaN,NaN,1186.796748,687.140044,1128.801123,427.379533
1106.126178,396.227571,1179.890000,688.660000,1127.048688,427.047895
NaN,NaN,1173.010000,690.040000,1125.880399,428.042807
1102.979926,396.227571,1165.840000,691.130000,1124.127964,427.047895
NaN,NaN,1158.820000,691.950000,1120.915168,426.716258
1099.833675,396.227571,1151.850000,692.930000,1118.870661,428.042807
NaN,NaN,1142.395664,693.967177,1118.578589,428.042807
1093.541172,397.277899,1133.160000,694.620000,1116.242010,428.706081
NaN,NaN,1124.190000,695.740000,1115.365792,427.047895
1091.443671,396.227571,1119.270099,697.118162,1113.029213,428.042807
NaN,NaN,1112.620000,697.850000,1110.984706,427.379533
1087.248669,396.227571,1105.720000,698.330000,1108.356055,428.042807
NaN,NaN,1098.630000,698.830000,1105.296686,429.875419
1083.053667,395.177243,1086.894309,698.693654,1103.479347,429.285841
NaN,NaN,1076.920000,699.190000,1101.142768,429.875419
1078.858664,397.277899,1067.320000,699.270000,1097.508089,430.759784
NaN,NaN,1065.618790,699.743982,1094.652270,430.464996
1069.419910,398.328228,1058.770000,700.530000,1091.796451,429.875419
NaN,NaN,1050.818428,699.743982,1089.979111,430.464996
1061.029906,400.428884,1043.020000,700.240000,1088.421392,430.170207
NaN,NaN,1034.920000,700.150000,1084.786713,429.580630
1056.834904,400.428884,1026.960000,700.020000,1079.594315,431.349362
NaN,NaN,1019.170000,700.280000,1076.998116,431.644150
1049.493650,401.479212,1010.870000,700.220000,1072.584577,431.349362
NaN,NaN,1003.050000,700.100000,1067.911419,431.054573
1039.006145,403.579869,995.190000,700.130000,1065.834459,431.349362
NaN,NaN,987.100000,700.530000,1062.978640,432.528516
1029.567390,404.630197,979.120000,701.440000,1057.526622,433.707671
NaN,NaN,975.565191,702.824945,1051.814984,434.297248
1019.079885,407.781182,972.740000,702.600000,1046.103346,435.181614
NaN,NaN,971.740000,702.990000,1039.872468,433.412882
1006.494879,408.831510,970.180000,702.990000,1034.420450,432.823305
NaN,NaN,968.950000,703.140000,1030.266531,431.938939
997.056125,405.680525,968.240000,703.060000,1025.333753,431.349362
NaN,NaN,969.090033,703.525164,1021.439454,432.233727
987.617370,407.781182,969.400000,704.400000,1017.545155,432.233727
NaN,NaN,969.420000,704.720000,1015.208576,431.938939
980.276116,404.630197,969.260000,705.250000,1011.314277,431.644150
NaN,NaN,968.620000,705.170000,1007.160359,431.349362
972.934863,407.781182,963.848238,703.525164,1004.044920,431.349362
NaN,NaN,962.090000,703.760000,1000.150621,431.644150
966.642360,404.630197,962.923216,704.225383,995.996702,431.644150
NaN,NaN,962.920000,704.290000,992.621643,431.644150
964.544859,407.781182,962.870000,704.160000,991.269201,432.768732
NaN,NaN,962.930000,704.180000,989.538401,433.161783
959.301106,409.881838,962.910000,704.230000,985.730642,432.768732
NaN,NaN,962.970000,704.000000,983.999843,433.554835
955.106104,406.730853,962.950000,703.990000,980.884404,432.768732
NaN,NaN,962.980000,704.160000,980.192084,434.340938
953.008603,409.881838,962.890000,703.940000,976.384325,433.554835
NaN,NaN,962.950000,704.190000,974.653526,435.520092
947.764850,406.730853,958.914785,705.975930,973.268887,435.913144
NaN,NaN,956.540000,705.670000,970.499607,435.913144
944.618599,410.932166,955.700000,705.800000,968.076488,435.520092
NaN,NaN,958.606444,705.625821,965.307209,436.306195
940.423597,408.831510,960.460000,706.420000,963.922570,436.306195
NaN,NaN,961.590000,706.770000,961.845610,436.699247
936.228595,408.831510,962.480000,707.200000,959.422491,436.699247
NaN,NaN,957.989762,705.275711,957.345532,437.092298
932.033593,409.881838,955.430000,704.250000,954.230093,437.878401
NaN,NaN,956.756399,705.975930,951.460814,439.057555
930.984842,409.881838,956.756399,705.275711,950.422334,439.057555
NaN,NaN,956.139717,705.275711,948.345375,438.664504
928.887341,410.932166,956.139717,705.975930,947.653055,439.843658
NaN,NaN,956.139717,705.975930,945.922256,440.629761
924.692339,410.932166,956.139717,705.975930,942.806817,441.808916
NaN,NaN,955.831376,705.975930,941.422177,442.595019
923.643589,413.032823,955.831376,705.975930,937.268258,442.595019
NaN,NaN,955.831376,705.975930,935.537459,443.774173
917.351086,410.932166,953.981331,705.625821,933.114340,444.953328
NaN,NaN,953.364649,705.975930,928.614261,446.918585
912.107333,410.932166,953.056308,705.975930,927.229622,447.311637
NaN,NaN,952.747967,705.625821,924.114183,447.311637
908.961082,411.982495,952.439627,704.925602,919.614104,446.918585
NaN,NaN,952.131286,704.925602,918.229465,447.704688
903.717329,413.032823,951.514604,704.925602,915.460186,449.276894
NaN,NaN,950.281241,705.275711,910.960107,449.669946
897.424826,410.932166,948.739536,705.275711,907.498508,449.669946
NaN,NaN,949.664559,704.225383,904.383069,450.456048
891.300833,412.544858,949.664559,704.225383,899.190671,451.635203
NaN,NaN,949.356218,704.225383,895.729072,453.600460
883.609996,414.645514,948.431195,704.575492,891.575153,454.779615
NaN,NaN,947.197832,704.925602,887.767395,456.351821
872.423324,417.446389,947.506173,704.575492,884.305796,456.744872
NaN,NaN,947.506173,704.575492,879.459557,458.710130
862.634986,420.247265,947.197832,704.225383,873.574839,457.924027
NaN,NaN,945.347787,703.175055,869.767081,459.496233
854.944149,420.947484,944.114423,703.175055,864.920842,459.889284
NaN,NaN,942.572719,703.175055,859.728444,462.640644
843.757476,423.748359,942.264378,703.175055,853.497566,462.247593
NaN,NaN,941.647696,700.724289,849.343647,461.461490
834.668305,421.647702,940.414333,697.223195,845.189729,460.675387
NaN,NaN,938.255947,694.772429,841.728130,459.496233
826.278301,420.947484,935.789220,693.371991,838.612691,457.924027
NaN,NaN,933.939175,691.621444,834.458772,457.530975
816.489963,420.947484,932.089130,690.571116,830.304854,457.137924
NaN,NaN,930.547425,690.221007,825.458615,456.351821
808.099959,422.347921,928.080699,688.470460,822.689336,455.958769
NaN,NaN,925.305631,688.120350,819.227737,455.172666
