rod_x,rod_y,ow_x,ow_y,arrow_x,arrow_y,com_mid_x,com_mid_y
452.3609579882805,148.07634831584244,475.35523680679785,59.68368804076253,454.1352632127802,136.71362596904586,463.85809739753915,103.88001817830248
451.6780105825047,148.13813296925085,475.35523680679785,59.68368804076253,454.1352632127802,136.71362596904586,463.5166236946513,103.9109105050067
451.6858856301375,148.07933536167494,475.35523680679785,59.68368804076253,454.1352632127802,136.71362596904586,463.5205612184677,103.88151170121874
451.6858856301375,148.07933536167494,475.35523680679785,59.68368804076253,454.1352632127802,136.71362596904586,463.5205612184677,103.88151170121874
451.6858856301375,148.07933536167494,475.35523680679785,59.68368804076253,454.1352632127802,136.71362596904586,463.5205612184677,103.88151170121874
451.6858856301375,148.07933536167494,475.35523680679785,59.68368804076253,454.1352632127802,136.71362596904586,463.5205612184677,103.88151170121874
451.6858856301375,148.07933536167494,475.35523680679785,59.68368804076253,454.1352632127802,136.71362596904586,463.5205612184677,103.88151170121874
451.6858856301375,148.07933536167494,475.35523680679785,59.68368804076253,454.1352632127802,136.71362596904586,463.5205612184677,103.88151170121874
451.6858856301375,148.07933536167494,475.35523680679785,59.68368804076253,454.1352632127802,136.71362596904586,463.5205612184677,103.88151170121874
451.6858856301375,148.07933536167494,475.35523680679785,59.68368804076253,454.1352632127802,136.71362596904586,463.5205612184677,103.88151170121874
451.6858856301375,148.07933536167494,475.35523680679785,59.68368804076253,454.1352632127802,136.71362596904586,463.5205612184677,103.88151170121874
451.6858856301375,148.07933536167494,475.35523680679785,59.68368804076253,454.1352632127802,136.71362596904586,463.5205612184677,103.88151170121874
451.6858856301375,148.07933536167494,475.35523680679785,59.68368804076253,454.1352632127802,136.71362596904586,463.5205612184677,103.88151170121874
451.6858856301375,148.07933536167494,475.35523680679785,59.68368804076253,454.1352632127802,136.71362596904586,463.5205612184677,103.88151170121874
451.6858856301375,148.07933536167494,475.35523680679785,59.68368804076253,454.1352632127802,136.71362596904586,463.5205612184677,103.88151170121874
451.6858856301375,148.07933536167494,475.35523680679785,59.68368804076253,454.18540585505656,136.49991837236948,463.5205612184677,103.88151170121874
451.6858856301375,148.07933536167494,475.35523680679785,59.68368804076253,454.1083798002878,136.41790843162926,463.5205612184677,103.88151170121874
451.6858856301375,148.07933536167494,475.35523680679785,59.68368804076253,454.1083798002878,136.41790843162926,463.5205612184677,103.88151170121874
451.6858856301375,148.07933536167494,475.35523680679785,59.68368804076253,454.1083798002878,136.41790843162926,463.5205612184677,103.88151170121874
451.6858856301375,148.07933536167494,475.35523680679785,59.68368804076253,454.1083798002878,136.41790843162926,463.5205612184677,103.88151170121874
451.6858856301375,148.07933536167494,475.35523680679785,59.68368804076253,454.1083798002878,136.41790843162926,463.5205612184677,103.88151170121874
451.6858856301375,148.07933536167494,475.35523680679785,59.68368804076253,454.1083798002878,136.41790843162926,463.5205612184677,103.88151170121874
451.6858856301375,148.07933536167494,475.35523680679785,59.68368804076253,454.1083798002878,136.41790843162926,463.5205612184677,103.88151170121874
451.6858856301375,148.07933536167494,475.35523680679785,59.68368804076253,454.1083798002878,136.41790843162926,463.5205612184677,103.88151170121874
451.6858856301375,148.07933536167494,475.35523680679785,59.68368804076253,454.1083798002878,136.41790843162926,463.5205612184677,103.88151170121874
451.6858856301375,148.07933536167494,475.35523680679785,59.68368804076253,454.1083798002878,136.41790843162926,463.5205612184677,103.88151170121874
452.65358692030634,148.25268856656356,475.35523680679785,59.68368804076253,454.1083798002878,136.41790843162926,464.0044118635521,103.96818830366306
452.6268050673722,148.37505289909154,475.35523680679785,59.68368804076253,454.1083798002878,136.41790843162926,463.991020937085,104.02937046992704
452.6268050673722,148.37505289909154,475.35523680679785,59.68368804076253,454.1083798002878,136.41790843162926,463.991020937085,104.02937046992704
452.6268050673722,148.37505289909154,475.35523680679785,59.68368804076253,454.1083798002878,136.41790843162926,463.991020937085,104.02937046992704
452.6268050673722,148.37505289909154,475.35523680679785,59.68368804076253,454.1083798002878,136.41790843162926,463.991020937085,104.02937046992704
452.6268050673722,148.37505289909154,475.35523680679785,59.68368804076253,454.1083798002878,136.41790843162926,463.991020937085,104.02937046992704
452.6268050673722,148.37505289909154,475.35523680679785,59.68368804076253,454.1083798002878,136.41790843162926,463.991020937085,104.02937046992704
452.6268050673722,148.37505289909154,475.35523680679785,59.68368804076253,454.1083798002878,136.41790843162926,463.991020937085,104.02937046992704
452.6268050673722,148.37505289909154,475.35523680679785,59.68368804076253,454.1083798002878,136.41790843162926,463.991020937085,104.02937046992704
452.6268050673722,148.37505289909154,475.35523680679785,59.68368804076253,454.1083798002878,136.41790843162926,463.991020937085,104.02937046992704
452.6268050673722,148.37505289909154,475.35523680679785,59.68368804076253,454.1083798002878,136.41790843162926,463.991020937085,104.02937046992704
452.65358692030634,148.25268856656356,475.35523680679785,59.68368804076253,454.1083798002878,136.41790843162926,464.0044118635521,103.96818830366306
452.64771438819963,148.3989492657515,475.35523680679785,59.68368804076253,454.1083798002878,136.41790843162926,464.0014755974987,104.04131865325701
452.64771438819963,148.3989492657515,475.35523680679785,59.68368804076253,454.1083798002878,136.41790843162926,464.0014755974987,104.04131865325701
452.64771438819963,148.3989492657515,475.35523680679785,59.68368804076253,454.1083798002878,136.41790843162926,464.0014755974987,104.04131865325701
452.64771438819963,148.3989492657515,475.35523680679785,59.68368804076253,454.1083798002878,136.41790843162926,464.0014755974987,104.04131865325701
452.64771438819963,148.3989492657515,475.35523680679785,59.68368804076253,454.1083798002878,136.41790843162926,464.0014755974987,104.04131865325701
452.64771438819963,148.3989492657515,475.35523680679785,59.68368804076253,454.1083798002878,136.41790843162926,464.0014755974987,104.04131865325701
452.64771438819963,148.3989492657515,475.35523680679785,59.68368804076253,454.1083798002878,136.41790843162926,464.0014755974987,104.04131865325701
452.64771438819963,148.3989492657515,475.35523680679785,59.68368804076253,454.1083798002878,136.41790843162926,464.0014755974987,104.04131865325701
452.64771438819963,148.3989492657515,475.35523680679785,59.68368804076253,454.1083798002878,136.41790843162926,464.0014755974987,104.04131865325701
452.64771438819963,148.3989492657515,475.35523680679785,59.68368804076253,454.1083798002878,136.41790843162926,464.0014755974987,104.04131865325701
452.65358692030634,148.25268856656356,475.37064159956515,59.531871735030755,454.1083798002878,136.41790843162926,464.01211425993574,103.89228015079716
452.5999216548798,148.31829902827423,475.3462756693003,59.623947124112696,454.1083798002878,136.41790843162926,463.9730986620901,103.97112307619346
452.5999216548798,148.31829902827423,475.3462756693003,59.623947124112696,454.1083798002878,136.41790843162926,463.9730986620901,103.97112307619346
452.5999216548798,148.31829902827423,475.3462756693003,59.623947124112696,454.1083798002878,136.41790843162926,463.9730986620901,103.97112307619346
452.42283255176847,148.13813296925085,475.3462756693003,59.623947124112696,454.1083798002878,136.41790843162926,463.88455411053434,103.88104004668178
452.28329479663574,148.0584260408475,475.3462756693003,59.623947124112696,454.1083798002878,136.41790843162926,463.814785232968,103.84118658248009
452.28329479663574,148.0584260408475,475.3462756693003,59.623947124112696,454.1083798002878,136.41790843162926,463.814785232968,103.84118658248009
452.28329479663574,148.0584260408475,475.3462756693003,59.623947124112696,454.1083798002878,136.41790843162926,463.814785232968,103.84118658248009
452.28329479663574,148.0584260408475,475.3462756693003,59.623947124112696,454.1083798002878,136.41790843162926,463.814785232968,103.84118658248009
452.28329479663574,148.0584260408475,475.3462756693003,59.623947124112696,454.1083798002878,136.41790843162926,463.814785232968,103.84118658248009
452.28329479663574,148.0584260408475,475.3462756693003,59.623947124112696,454.1083798002878,136.41790843162926,463.814785232968,103.84118658248009
452.65358692030634,148.25268856656356,475.3462756693003,59.623947124112696,454.1083798002878,136.41790843162926,463.99993129480333,103.93831784533813
452.64771438819963,148.36609176159408,475.3462756693003,59.623947124112696,454.1083798002878,136.41790843162926,463.99699502875,103.99501944285339
452.64771438819963,148.36609176159408,475.3462756693003,59.623947124112696,454.1083798002878,136.41790843162926,463.99699502875,103.99501944285339
452.64771438819963,148.36609176159408,475.3462756693003,59.623947124112696,454.1083798002878,136.41790843162926,463.99699502875,103.99501944285339
452.64771438819963,148.36609176159408,475.3462756693003,59.623947124112696,454.1083798002878,136.41790843162926,463.99699502875,103.99501944285339
452.64771438819963,148.36609176159408,475.3462756693003,59.623947124112696,454.1083798002878,136.41790843162926,463.99699502875,103.99501944285339
452.64771438819963,148.36609176159408,475.3462756693003,59.623947124112696,454.1083798002878,136.41790843162926,463.99699502875,103.99501944285339
452.64771438819963,148.36609176159408,475.3462756693003,59.623947124112696,453.96155813389254,136.49991837236948,463.99699502875,103.99501944285339
452.64771438819963,148.36609176159408,475.3462756693003,59.623947124112696,454.1143538919528,136.42686956912672,463.99699502875,103.99501944285339
452.64771438819963,148.36609176159408,475.3462756693003,59.623947124112696,454.1143538919528,136.42686956912672,463.99699502875,103.99501944285339
452.64771438819963,148.36609176159408,475.3462756693003,59.623947124112696,454.1143538919528,136.42686956912672,463.99699502875,103.99501944285339
452.65358692030634,148.25268856656356,475.3462756693003,59.623947124112696,454.1143538919528,136.42686956912672,463.99993129480333,103.93831784533813
452.5999216548798,148.36609176159408,475.3462756693003,59.623947124112696,454.1143538919528,136.42686956912672,463.9730986620901,103.99501944285339
452.5999216548798,148.36609176159408,475.3462756693003,59.623947124112696,454.1143538919528,136.42686956912672,463.9730986620901,103.99501944285339
452.5999216548798,148.36609176159408,475.3462756693003,59.623947124112696,454.1143538919528,136.42686956912672,463.9730986620901,103.99501944285339
452.5999216548798,148.36609176159408,475.3462756693003,59.623947124112696,454.1143538919528,136.42686956912672,463.9730986620901,103.99501944285339
452.5999216548798,148.36609176159408,475.3462756693003,59.623947124112696,454.1143538919528,136.42686956912672,463.9730986620901,103.99501944285339
452.5999216548798,148.36609176159408,475.3462756693003,59.623947124112696,454.1143538919528,136.42686956912672,463.9730986620901,103.99501944285339
452.5999216548798,148.36609176159408,475.3462756693003,59.623947124112696,454.1143538919528,136.42686956912672,463.9730986620901,103.99501944285339
452.5999216548798,148.36609176159408,475.3462756693003,59.623947124112696,454.1143538919528,136.42686956912672,463.9730986620901,103.99501944285339
452.5999216548798,148.36609176159408,475.3462756693003,59.623947124112696,454.1143538919528,136.42686956912672,463.9730986620901,103.99501944285339
452.5999216548798,148.36609176159408,475.3462756693003,59.623947124112696,454.1143538919528,136.42686956912672,463.9730986620901,103.99501944285339
452.65358692030634,148.25268856656356,475.3462756693003,59.623947124112696,454.1143538919528,136.42686956912672,463.99993129480333,103.93831784533813
452.60888279237724,148.37206585325907,475.3462756693003,59.623947124112696,454.1143538919528,136.42686956912672,463.9775792308388,103.99800648868587
452.60888279237724,148.37206585325907,475.3462756693003,59.623947124112696,454.1143538919528,136.42686956912672,463.9775792308388,103.99800648868587
452.60888279237724,148.37206585325907,475.3462756693003,59.623947124112696,454.1143538919528,136.42686956912672,463.9775792308388,103.99800648868587
452.60888279237724,148.37206585325907,475.3462756693003,59.623947124112696,454.1143538919528,136.42686956912672,463.9775792308388,103.99800648868587
452.60888279237724,148.37206585325907,475.3462756693003,59.623947124112696,454.1143538919528,136.42686956912672,463.9775792308388,103.99800648868587
452.60888279237724,148.37206585325907,475.3462756693003,59.623947124112696,454.1143538919528,136.42686956912672,463.9775792308388,103.99800648868587
452.60888279237724,148.37206585325907,475.3462756693003,59.623947124112696,454.1143538919528,136.42686956912672,463.9775792308388,103.99800648868587
452.60888279237724,148.37206585325907,475.3462756693003,59.623947124112696,454.1143538919528,136.42686956912672,463.9775792308388,103.99800648868587
452.60888279237724,148.37206585325907,475.3462756693003,59.623947124112696,454.1143538919528,136.42686956912672,463.9775792308388,103.99800648868587
452.60888279237724,148.37206585325907,475.3462756693003,59.623947124112696,454.1143538919528,136.42686956912672,463.9775792308388,103.99800648868587
452.65358692030634,148.25268856656356,475.3462756693003,59.623947124112696,454.1143538919528,136.42686956912672,463.99993129480333,103.93831784533813
452.6297921132047,148.38401403658904,475.3462756693003,59.623947124112696,454.1143538919528,136.42686956912672,463.9880338912525,104.00398058035087
452.6297921132047,148.38401403658904,475.3462756693003,59.623947124112696,454.1143538919528,136.42686956912672,463.9880338912525,104.00398058035087
452.6297921132047,148.38401403658904,475.3462756693003,59.623947124112696,454.1143538919528,136.42686956912672,463.9880338912525,104.00398058035087
452.6297921132047,148.38401403658904,475.3462756693003,59.623947124112696,454.1143538919528,136.42686956912672,463.9880338912525,104.00398058035087
452.6297921132047,148.38401403658904,475.3462756693003,59.623947124112696,454.1143538919528,136.42686956912672,463.9880338912525,104.00398058035087
452.6297921132047,148.38401403658904,475.3462756693003,59.623947124112696,454.1143538919528,136.42686956912672,463.9880338912525,104.00398058035087
452.6297921132047,148.38401403658904,475.37064159956515,59.531871735030755,454.1143538919528,136.42686956912672,464.0002168563849,103.9579428858099
452.6297921132047,148.38401403658904,475.307444073478,59.61199894078274,454.1143538919528,136.42686956912672,463.9686180933413,103.9980064886859
452.6297921132047,148.38401403658904,475.307444073478,59.61199894078274,454.1143538919528,136.42686956912672,463.9686180933413,103.9980064886859
452.6297921132047,148.38401403658904,475.307444073478,59.61199894078274,454.1143538919528,136.42686956912672,463.9686180933413,103.9980064886859
452.65358692030634,148.25268856656356,475.307444073478,59.61199894078274,454.1143538919528,136.42686956912672,463.9805154968921,103.93234375367315
452.5999216548798,148.38700108242153,475.307444073478,59.61199894078274,454.1143538919528,136.42686956912672,463.95368286417886,103.99950001160214
452.5999216548798,148.38700108242153,475.307444073478,59.61199894078274,454.1143538919528,136.42686956912672,463.95368286417886,103.99950001160214
452.5999216548798,148.38700108242153,475.307444073478,59.61199894078274,454.1143538919528,136.42686956912672,463.95368286417886,103.99950001160214
452.5999216548798,148.38700108242153,475.307444073478,59.61199894078274,454.1143538919528,136.42686956912672,463.95368286417886,103.99950001160214
452.5999216548798,148.38700108242153,475.307444073478,59.61199894078274,454.1143538919528,136.42686956912672,463.95368286417886,103.99950001160214
452.5999216548798,148.38700108242153,475.307444073478,59.61199894078274,454.1143538919528,136.42686956912672,463.95368286417886,103.99950001160214
452.5999216548798,148.38700108242153,475.307444073478,59.61199894078274,454.1143538919528,136.42686956912672,463.95368286417886,103.99950001160214
452.5999216548798,148.38700108242153,475.307444073478,59.61199894078274,454.1143538919528,136.42686956912672,463.95368286417886,103.99950001160214
452.5999216548798,148.38700108242153,475.307444073478,59.61199894078274,454.1143538919528,136.42686956912672,463.95368286417886,103.99950001160214
452.5999216548798,148.38700108242153,475.307444073478,59.61199894078274,454.1143538919528,136.42686956912672,463.95368286417886,103.99950001160214
452.65358692030634,148.25268856656356,475.307444073478,59.61199894078274,454.1143538919528,136.42686956912672,463.9805154968921,103.93234375367315
452.6268050673722,148.401936311584,475.307444073478,59.61199894078274,454.1143538919528,136.42686956912672,463.9671245704251,104.00696762618337
452.6268050673722,148.401936311584,475.307444073478,59.61199894078274,454.1143538919528,136.42686956912672,463.9671245704251,104.00696762618337
452.6268050673722,148.401936311584,475.307444073478,59.61199894078274,454.0734821438269,136.49991837236948,463.9671245704251,104.00696762618337
452.6268050673722,148.401936311584,475.307444073478,59.61199894078274,454.1024057086229,136.41193433996426,463.9671245704251,104.00696762618337
452.6268050673722,148.401936311584,475.307444073478,59.61199894078274,454.1024057086229,136.41193433996426,463.9671245704251,104.00696762618337
452.6268050673722,148.401936311584,475.307444073478,59.61199894078274,454.1024057086229,136.41193433996426,463.9671245704251,104.00696762618337
452.6268050673722,148.401936311584,475.307444073478,59.61199894078274,454.1024057086229,136.41193433996426,463.9671245704251,104.00696762618337
452.6268050673722,148.401936311584,475.307444073478,59.61199894078274,454.1024057086229,136.41193433996426,463.9671245704251,104.00696762618337
452.6268050673722,148.401936311584,475.307444073478,59.61199894078274,454.1024057086229,136.41193433996426,463.9671245704251,104.00696762618337
452.6268050673722,148.401936311584,475.307444073478,59.61199894078274,454.1024057086229,136.41193433996426,463.9671245704251,104.00696762618337
452.65358692030634,148.25268856656356,475.307444073478,59.61199894078274,454.1024057086229,136.41193433996426,463.9805154968921,103.93234375367315
452.6058957465448,148.395962219919,475.307444073478,59.61199894078274,454.1024057086229,136.41193433996426,463.9566699100114,104.00398058035087
452.6058957465448,148.395962219919,475.307444073478,59.61199894078274,454.1024057086229,136.41193433996426,463.9566699100114,104.00398058035087
452.6058957465448,148.395962219919,475.307444073478,59.61199894078274,454.1024057086229,136.41193433996426,463.9566699100114,104.00398058035087
452.6058957465448,148.395962219919,475.307444073478,59.61199894078274,454.1024057086229,136.41193433996426,463.9566699100114,104.00398058035087
452.6058957465448,148.395962219919,475.307444073478,59.61199894078274,454.1024057086229,136.41193433996426,463.9566699100114,104.00398058035087
452.6058957465448,148.395962219919,475.307444073478,59.61199894078274,454.1024057086229,136.41193433996426,463.9566699100114,104.00398058035087
452.6058957465448,148.395962219919,475.307444073478,59.61199894078274,454.1024057086229,136.41193433996426,463.9566699100114,104.00398058035087
452.6058957465448,148.395962219919,475.307444073478,59.61199894078274,454.1024057086229,136.41193433996426,463.9566699100114,104.00398058035087
452.6058957465448,148.395962219919,475.307444073478,59.61199894078274,454.1024057086229,136.41193433996426,463.9566699100114,104.00398058035087
452.6058957465448,148.395962219919,475.307444073478,59.61199894078274,454.1024057086229,136.41193433996426,463.9566699100114,104.00398058035087
452.65358692030634,148.25268856656356,475.307444073478,59.61199894078274,454.1024057086229,136.41193433996426,463.9805154968921,103.93234375367315
452.6238180215397,148.3571306240966,475.307444073478,59.61199894078274,454.1024057086229,136.41193433996426,463.96563104750885,103.98456478243968
452.6238180215397,148.3571306240966,475.307444073478,59.61199894078274,454.1024057086229,136.41193433996426,463.96563104750885,103.98456478243968
452.6238180215397,148.3571306240966,475.307444073478,59.61199894078274,454.1024057086229,136.41193433996426,463.96563104750885,103.98456478243968
452.6238180215397,148.3571306240966,475.307444073478,59.61199894078274,454.1024057086229,136.41193433996426,463.96563104750885,103.98456478243968
452.6238180215397,148.3571306240966,475.307444073478,59.61199894078274,454.1024057086229,136.41193433996426,463.96563104750885,103.98456478243968
452.6238180215397,148.3571306240966,475.307444073478,59.61199894078274,454.1024057086229,136.41193433996426,463.96563104750885,103.98456478243968
452.6238180215397,148.3571306240966,475.307444073478,59.61199894078274,454.1024057086229,136.41193433996426,463.96563104750885,103.98456478243968
452.6238180215397,148.3571306240966,475.307444073478,59.61199894078274,454.1024057086229,136.41193433996426,463.96563104750885,103.98456478243968
452.6238180215397,148.3571306240966,475.307444073478,59.61199894078274,454.1024057086229,136.41193433996426,463.96563104750885,103.98456478243968
452.6238180215397,148.3571306240966,475.307444073478,59.61199894078274,454.1024057086229,136.41193433996426,463.96563104750885,103.98456478243968
452.65358692030634,148.25268856656356,475.307444073478,59.61199894078274,454.1024057086229,136.41193433996426,463.9805154968921,103.93234375367315
452.6596625715296,148.34518244076665,475.307444073478,59.61199894078274,454.1024057086229,136.41193433996426,463.9835533225038,103.97859069077468
452.6596625715296,148.34518244076665,475.307444073478,59.61199894078274,454.1024057086229,136.41193433996426,463.9835533225038,103.97859069077468
452.6596625715296,148.34518244076665,475.37064159956515,59.531871735030755,454.1024057086229,136.41193433996426,464.01515208554736,103.93852708789869
452.6596625715296,148.34518244076665,475.30445702764547,59.67173985743258,454.1024057086229,136.41193433996426,463.98205979958755,104.0084611490996
452.6596625715296,148.34518244076665,475.30445702764547,59.67173985743258,454.1024057086229,136.41193433996426,463.98205979958755,104.0084611490996
452.6596625715296,148.34518244076665,475.30445702764547,59.67173985743258,454.1024057086229,136.41193433996426,463.98205979958755,104.0084611490996
452.42283255176847,148.13813296925085,475.30445702764547,59.67173985743258,454.1024057086229,136.41193433996426,463.863644789707,103.90493641334172
452.30420411746314,148.13310218665978,475.30445702764547,59.67173985743258,454.1024057086229,136.41193433996426,463.8043305725543,103.90242102204618
452.30420411746314,148.13310218665978,475.30445702764547,59.67173985743258,454.1024057086229,136.41193433996426,463.8043305725543,103.90242102204618
452.30420411746314,148.13310218665978,475.30445702764547,59.67173985743258,454.1024057086229,136.41193433996426,463.8043305725543,103.90242102204618
452.65358692030634,148.25268856656356,475.30445702764547,59.67173985743258,454.1024057086229,136.41193433996426,463.97902197397593,103.96221421199807
452.6268050673722,148.42284563241142,475.30445702764547,59.67173985743258,454.1024057086229,136.41193433996426,463.96563104750885,104.04729274492199
452.6268050673722,148.42284563241142,475.30445702764547,59.67173985743258,454.1024057086229,136.41193433996426,463.96563104750885,104.04729274492199
452.6268050673722,148.42284563241142,475.30445702764547,59.67173985743258,454.1024057086229,136.41193433996426,463.96563104750885,104.04729274492199
452.6268050673722,148.42284563241142,475.30445702764547,59.67173985743258,454.1024057086229,136.41193433996426,463.96563104750885,104.04729274492199
452.6268050673722,148.42284563241142,475.30445702764547,59.67173985743258,454.1024057086229,136.41193433996426,463.96563104750885,104.04729274492199
452.6268050673722,148.42284563241142,475.30445702764547,59.67173985743258,454.1024057086229,136.41193433996426,463.96563104750885,104.04729274492199
452.6268050673722,148.42284563241142,475.30445702764547,59.67173985743258,454.1024057086229,136.41193433996426,463.96563104750885,104.04729274492199
452.6268050673722,148.42284563241142,475.30445702764547,59.67173985743258,454.1024057086229,136.41193433996426,463.96563104750885,104.04729274492199
452.6268050673722,148.42284563241142,475.30445702764547,59.67173985743258,454.1024057086229,136.41193433996426,463.96563104750885,104.04729274492199
452.6268050673722,148.42284563241142,475.30445702764547,59.67173985743258,454.18540585505656,136.24574765543693,463.96563104750885,104.04729274492199
452.65358692030634,148.25268856656356,475.30445702764547,59.67173985743258,454.09941866279036,136.11024271088266,463.97902197397593,103.96221421199807
452.59394756321484,148.389988128254,475.30445702764547,59.67173985743258,454.09941866279036,136.11024271088266,463.94920229543015,104.03086399284331
452.59394756321484,148.389988128254,475.30445702764547,59.67173985743258,454.09941866279036,136.11024271088266,463.94920229543015,104.03086399284331
452.59394756321484,148.389988128254,475.30445702764547,59.67173985743258,454.09941866279036,136.11024271088266,463.94920229543015,104.03086399284331
452.59394756321484,148.389988128254,475.30445702764547,59.67173985743258,454.09941866279036,136.11024271088266,463.94920229543015,104.03086399284331
452.59394756321484,148.389988128254,475.30445702764547,59.67173985743258,454.09941866279036,136.11024271088266,463.94920229543015,104.03086399284331
452.59394756321484,148.389988128254,475.30445702764547,59.67173985743258,454.09941866279036,136.11024271088266,463.94920229543015,104.03086399284331
